EndJuvtoFI Thermal Time (DD),Fertile Tiller Number,Evapotranspiration (mm),Yield (t/ha)
131.9438524,0.363542022,375.4324206,1.730712053
130.2215522,1.783319984,391.3920508,1.685950696
130.0413207,1.164843092,366.0452687,1.800533123
130.8131383,3.763660182,391.7979514,1.685632681
130.830212,0.656784049,340.2116486,1.90375242
140.9907209,2.162885683,352.6051738,1.774853921
131.0774798,1.17188212,359.6308173,1.793110521
137.2492707,3.007026487,351.1061186,1.810351585
136.2300529,3.786558112,390.38625,1.611205786
130.5202279,3.210112422,361.4614379,1.793481973
130.5483337,2.094723227,401.7817173,1.577358244
132.0719537,3.266203241,372.0007078,1.732049116
135.457224,2.308491712,373.870212,1.696282739
135.1004011,1.409370237,353.4769877,1.840540986
134.4544309,2.879452702,364.6799292,1.72887344
132.2566877,3.01325126,394.8389556,1.683317421
133.0877298,3.303683179,367.0352493,1.756613926
132.8211576,3.451844208,363.517958,1.757110685
134.6628941,1.432043827,391.8417466,1.612989647
130.3425701,1.99243733,390.9880448,1.685936618
132.112902,2.669229891,351.0339536,1.899441895
132.7464661,3.041848584,392.8688878,1.606108003
136.0576404,1.939365712,396.1106673,1.609988202
131.8992512,1.248717625,357.5940915,1.843807626
131.1046771,3.360101936,348.2629862,1.893599622
137.0853359,1.498034194,383.5922709,1.701779171
130.0306233,1.206167706,348.5978975,1.89708608
130.8098629,0.094568247,347.4395615,1.898049642
136.4366633,3.70656638,312.1710939,1.958876113
130.1346723,2.945742545,392.2665782,1.685942943
130.9100016,1.997924494,374.8081395,1.764527582
138.3201688,1.171308602,340.511211,1.856050365
130.4276781,1.556330676,391.2308064,1.685911326
132.3510913,1.934340817,356.3850105,1.844988002
132.0936857,3.146050836,404.2857437,1.584576022
132.3500661,1.885688151,361.3814143,1.79890924
132.7793641,3.157978879,390.4795173,1.683004301
130.2985977,3.506380104,370.933779,1.757449664
137.1150255,3.008479499,390.6509446,1.609425991
132.5531364,0.892255464,390.1541239,1.683357387
130.7769348,1.489759264,353.8239593,1.892789891
132.4007593,3.236476009,394.5101403,1.695547487
132.4383236,1.365349446,365.7376764,1.765498204
130.8619221,1.019639158,372.94619,1.75593362
132.8415967,3.13252145,391.6686486,1.681925011
131.1046771,2.816499258,394.1063584,1.684410744
131.1450178,0.082482494,350.5937997,1.893325445
133.6392663,2.046321445,373.1375503,1.729697789
130.2618393,1.905648328,389.3126078,1.733611238
131.2417678,1.357021134,400.9796214,1.608768703
131.0214798,3.749524281,341.7759538,1.903333272
131.9552776,1.934154949,369.6633434,1.763687975
130.8907975,3.329989472,370.4425965,1.756544496
133.992339,1.411419402,359.376396,1.756713406
130.2199938,3.768475173,374.2005038,1.756000038
130.213844,1.141650358,308.0889725,2.020003019
130.1826669,3.21674274,394.1316417,1.68585776
134.680719,1.492983269,368.2105341,1.727810315
132.8514185,3.347853475,361.8245113,1.757869985
132.8431185,3.964324558,366.021846,1.757206389
132.6709079,1.078717497,393.060924,1.618963484
134.618553,3.653630571,395.961475,1.612728669
130.795172,3.780586609,390.1980668,1.685797325
130.170405,1.028401843,352.1323544,1.89459431
131.1959223,1.783319984,350.375781,1.893313751
132.4537904,1.168267979,390.6382052,1.683633657
133.0944226,1.923644958,393.7291981,1.69468747
133.6628316,2.125570506,394.8381936,1.60230687
130.3249624,1.783319984,347.4373295,1.896845626
138.4497222,2.433468141,398.1412345,1.619462319
132.6636118,2.123815522,389.9414143,1.68326553
130.3046002,1.164512999,357.479836,1.849178756
130.0061592,1.713808409,347.8696692,1.89671354
132.3811696,1.057808863,377.2211071,1.736106596
131.3791138,3.156067501,377.7643175,1.73030972
132.9719513,3.034176517,392.9507308,1.695067761
131.1666172,2.627972967,393.1175867,1.684409269
135.43464,0.874789297,390.3066047,1.611109767
132.5304272,3.538527929,296.3761835,2.038430532
131.1450178,0.094185587,390.6693749,1.68548486
131.8827353,1.181864194,351.7440505,1.846904153
130.8293328,3.538527929,396.6757837,1.612564624
132.5531364,1.013053597,393.5441307,1.683167239
135.7688788,3.874584325,369.0028426,1.727153125
135.9561699,3.919808424,340.8585152,1.860033902
141.8179465,3.098050827,395.1561796,1.518949456
132.5083162,1.089584765,363.6443035,1.75773832
132.7464661,2.872899272,376.7001903,1.729217993
136.8707918,0.866567095,361.2330316,1.769972115
130.240221,1.145703042,390.1246623,1.685977074
136.0824715,1.389416284,396.3644087,1.609974307
135.4170708,1.569162252,362.2251345,1.729037059
132.251444,1.058968742,350.3390018,1.846590186
130.70116,2.957862712,377.632283,1.730361271
131.2834488,0.492705635,395.569111,1.606388299
134.6035405,3.349225971,396.8773906,1.612657418
137.2480936,2.990682412,354.7948747,1.798813293
134.659454,2.005927116,392.1672243,1.612977865
133.4703285,3.107241664,400.9241603,1.586862667
130.9100016,1.768457615,348.833864,1.893862649
133.4436687,1.695576847,348.3179495,1.846419548
130.1435937,1.163082766,392.3166532,1.685939328
130.0041004,0.434410158,356.9622225,1.893333843
132.1627838,1.498236463,404.926411,1.584396315
138.0811549,3.73590487,398.2059475,1.620017019
146.0814446,3.05968638,396.4031852,1.424244563
135.9103781,1.519377111,394.5276769,1.609018804
134.5770081,1.492983269,374.4723378,1.733475366
140.5002212,1.156338737,351.8567757,1.776568586
131.2215907,3.144329898,390.4900356,1.671957058
134.1243433,3.161485584,392.9138317,1.616315186
131.4508424,1.443768681,372.3822156,1.762832777
132.0461971,3.440993864,393.085521,1.682716332
134.704877,2.705994366,384.6437906,1.69291515
132.6101652,1.565263166,375.5576782,1.730039824
131.1067644,2.947290919,392.7859457,1.684448514
134.4066588,3.059125784,303.3156195,1.999209929
130.7173608,1.556330676,396.2982947,1.612910517
130.2400761,1.164843092,359.0515274,1.848452413
133.0862422,1.735220305,351.5084802,1.843701104
133.2315076,1.09041611,392.2718853,1.601325831
132.8551759,3.976077988,371.7030394,1.731204175
134.2939516,3.506189057,393.7967588,1.600674308
130.2803901,3.326542516,367.7519287,1.792657148
131.5847944,3.098695547,319.795043,1.977879215
134.8476769,3.215929797,369.4662616,1.727032114
130.3421551,1.489759264,347.0701457,1.896431455
142.0587534,1.07107548,364.0307848,1.688680539
135.7457484,3.688727402,382.9980726,1.699593953
131.4342486,1.163082766,358.981212,1.844550466
134.5033799,3.531509851,365.7184626,1.728494076
131.1450178,3.474636664,390.4145399,1.672010427
131.8499925,3.959856584,359.3060542,1.792461677
130.9100016,1.648456491,393.7427499,1.684522784
132.5721054,1.540775502,395.0187636,1.695246184
130.7495114,3.718149946,294.9162881,2.029333728
136.4704592,1.482564815,354.9346246,1.799525074
131.013836,0.326699161,347.3496469,1.894434609
132.5015282,1.001642508,351.2864848,1.845452807
130.8427771,1.962546108,392.7256868,1.67054895
134.4066588,3.481922134,393.3337976,1.613087897
130.7062632,1.826548783,400.2776256,1.609399529
131.2698434,2.096861798,389.1850922,1.671970923
149.9279116,1.669418775,392.3670144,1.546752608
131.5584459,3.855284332,391.7711413,1.684246517
136.2814518,2.0594069,389.9952591,1.611191353
130.17238,1.056017913,390.6091867,1.685979915
134.6330926,1.482564815,369.4173706,1.727054883
140.5330492,3.645035701,372.8318601,1.70307366
130.4865608,1.069576057,315.2887508,1.979102478
141.7848187,1.062154074,394.6418439,1.516658768
131.1916698,1.768198145,393.9660654,1.594051678
130.1167494,3.821737046,363.646318,1.793692507
132.5411696,0.640869503,351.1791157,1.845403965
131.114653,2.945906492,347.6530298,1.896157652
134.4544047,3.669534257,320.5785977,1.952027521
139.4252941,3.51583632,361.4698918,1.771404975
130.1906345,1.692019118,392.4173675,1.672358161
132.8109259,3.978938853,363.2949466,1.757252728
130.7760556,2.472884054,393.2752355,1.672113368
130.8089451,3.935070993,346.9885656,1.897299461
134.6482145,1.601965734,396.2172798,1.612672993
130.0862629,1.164512999,390.1063223,1.673267205
134.3190214,1.388275639,353.2516764,1.841677834
130.8093175,1.124302905,393.3998906,1.672096033
130.9450763,1.808676927,345.3513254,1.90068195
131.5847944,3.401930205,375.6477773,1.730951438
136.7688856,2.71782488,367.6912058,1.723399589
132.1882267,1.351548324,371.3787709,1.731866661
131.6952495,0.72056768,392.1135223,1.684165411
130.3672795,1.723222396,390.6023454,1.673115465
130.7092373,3.720098874,368.6933777,1.758287921
130.7751082,3.153352863,393.660126,1.685463943
132.8594174,3.793655418,361.2911778,1.758028928
132.4596398,0.244713623,391.1930481,1.683543572
130.5001696,3.107241664,390.4194025,1.685919183
130.886489,1.946207964,376.5800271,1.730670957
132.7813835,0.71288858,351.0014942,1.844848907
134.4066588,3.807470459,394.7706926,1.613023053
132.5015282,1.119710967,391.1344542,1.682484053
132.1445136,0.829541049,371.7578018,1.732051127
131.1916698,1.494103342,359.8560191,1.792969822
132.514226,1.06646404,406.691771,1.50603316
134.0766055,3.212053981,396.3072032,1.613164717
135.2915243,1.665289203,396.1122473,1.611982021
132.1361996,3.133981213,359.9697109,1.800735761
130.0494901,1.803277362,346.9378346,1.897658403
147.2852705,1.67045657,383.4307227,1.547897691
138.0968675,3.245734838,351.8212127,1.802504783
132.301367,3.763567074,361.2327936,1.79240982
130.5672282,3.32439047,347.8851593,1.895645429
131.7644283,3.301779652,363.6543249,1.799080034
133.1951699,1.532545529,350.1949677,1.846207523
130.634286,1.489759264,358.8482571,1.792904092
132.7464661,2.9984384,392.3908186,1.683120386
138.7615746,3.538527929,396.92824,1.619192146
141.4171363,1.195493217,374.2933963,1.637287012
132.8514185,3.089327136,392.2219506,1.618850406
136.0233117,3.710030738,370.9833266,1.722977108
130.7457219,1.33411419,369.3821724,1.765315974
130.7359311,1.296888387,348.0508331,1.89501353
139.7661489,3.091911089,344.2989818,1.856746796
134.0797383,3.15315076,378.8060947,1.695402947
132.153096,1.556330676,392.1307501,1.683763822
130.1411146,1.499259001,393.4788136,1.685896833
140.9932251,3.653630571,391.9405972,1.53517072
135.5215088,3.919808424,390.9159838,1.610952898
130.1992372,3.091034682,346.2443404,1.897585663
130.3811873,2.945906492,388.4592213,1.673264911
130.2407296,1.076052635,393.2595246,1.685881368
131.1916698,1.442745474,366.6002693,1.758681791
133.0500777,2.353698152,394.3659732,1.601469023
133.8827148,2.308491712,392.9405702,1.600957282
132.3451494,1.953132121,391.5637351,1.682621298
132.5707064,3.622381299,391.1687995,1.682382067
136.4394929,3.433186523,378.9853153,1.690916149
131.9423899,3.746813118,395.9513513,1.686049732
130.0906886,3.020550275,358.3829531,1.793619753
136.2013446,1.225210218,405.614909,1.501714759
134.2589169,1.947058994,370.491768,1.726736923
139.3443686,2.80490233,384.3045695,1.635683096
134.6637814,1.484429023,369.9684205,1.727180363
132.5023085,1.852827182,367.3181923,1.765208571
134.6482145,1.5571418,343.2251534,1.904091109
130.830212,1.376016189,394.4917302,1.684541859
130.0299104,1.164843092,400.0629363,1.611912702
132.8356868,3.16452668,349.6187692,1.845359234
143.40704,2.050782588,385.5415448,1.637499595
137.5104488,0.993929698,347.8042388,1.857731664
130.7760556,3.823260983,348.764002,1.896704296
133.3510908,2.945906492,372.5924513,1.730460054
142.5875848,3.537744636,374.7178455,1.63263898
135.3813678,1.61338435,397.7449393,1.609369821
134.8499056,2.649761937,376.0816159,1.695910346
130.8793364,3.257583859,346.1385467,1.897417529
132.4383236,1.695546873,393.3243778,1.682146398
131.41758,3.919751718,389.0540077,1.671914608
134.6275766,2.328217849,380.549398,1.69426146
130.7492477,3.154807692,368.3076684,1.758540979
133.3674695,3.270600095,398.9846267,1.588622256
132.5015282,1.179370226,404.4322148,1.584299829
135.1935449,3.538527929,396.0084454,1.612105149
131.1046771,1.760670883,356.7362275,1.846546893
130.6928956,1.808676927,394.1846912,1.670079751
135.6033175,2.720783538,374.7653051,1.695825081
131.4655368,3.148698919,373.2990056,1.73175644
130.2080786,1.105735383,392.7744859,1.685908433
132.8448417,1.523872597,361.3476257,1.758034706
132.8872391,2.584350698,390.3193528,1.682874165
130.817183,1.717976668,391.1211853,1.685695895
132.6753352,1.160243286,349.5045054,1.847791807
130.398462,3.583901358,391.6901465,1.685903019
132.2923156,1.906118852,391.4738375,1.683698581
137.388019,1.419124925,390.0973481,1.609280124
132.7464661,2.407384174,351.3082871,1.844774195
130.7440778,3.538527929,390.4970525,1.672165313
133.0944226,1.323456286,393.7747136,1.601395094
133.0944226,1.101159919,369.6958152,1.731911624
132.2698785,3.997159083,394.1460562,1.70169071
130.7495114,3.499796322,390.3694317,1.672158425
130.5321287,1.469356437,367.2755931,1.792491945
130.5878972,0.429448084,349.1476411,1.894764542
131.1049685,3.337625477,355.3300697,1.847397893
133.9863442,3.538527929,358.6206505,1.757034901
135.5063013,1.048978222,397.4362759,1.609265915
130.4613863,0.449884245,391.570395,1.743598843
132.2486273,3.653630571,358.9366224,1.844158558
132.6841493,3.040953585,394.2199589,1.695239595
131.0694338,1.333915928,389.2080644,1.672046621
130.140045,3.122289763,360.5882555,1.793228568
131.2310137,2.371240926,391.9201477,1.685283151
130.1805131,0.959485255,389.8727718,1.673292761
133.8717516,1.665289203,365.5433119,1.732253741
132.762408,1.516278176,391.957362,1.68197556
130.5077194,1.069576057,303.4882161,2.02731422
132.2954208,1.293398032,391.6676072,1.68366578
132.8483846,2.653468365,400.040817,1.575412212
130.2681107,1.799668957,335.0049884,1.939545343
132.0936857,1.737125491,390.3450066,1.703117442
131.1966891,0.73045687,392.0166865,1.685300606
130.8319847,1.047355459,344.8799203,1.90095
130.4661539,3.453548489,390.2618406,1.685930202
131.2714009,1.773628761,346.8097623,1.896065787
134.030996,3.098695547,394.1551826,1.600924513
137.2856156,0.849619107,367.8504543,1.694653583
130.3405428,0.56270937,390.2335181,1.673162464
130.6214414,2.96855559,400.1896793,1.609535804
132.5026441,1.641867111,366.5059102,1.764675899
130.6813057,3.528987654,392.7651808,1.685638066
130.3749204,2.960749263,376.0227047,1.755308562
134.3059391,1.522069219,369.3831273,1.727107079
130.2310384,1.322970984,346.5235318,1.897411139
130.140045,1.024497294,374.5737363,1.755867038
143.9475618,3.6945972,395.80104,1.515969278
132.8582811,3.0684424,353.7034601,1.843348673
133.5167551,2.801948406,396.408835,1.613516636
131.2127569,3.006824322,388.8460456,1.671993692
130.0490022,1.810564615,392.7656627,1.672410197
132.7568564,3.668844776,344.2972581,1.899080928
132.5015282,1.089874509,390.2400532,1.6834016
133.615602,1.501999301,349.3900727,1.843286182
135.6496911,3.70656638,364.0690673,1.729082734
132.6212955,3.66533099,357.6227747,1.84380893
136.4366633,3.786106236,388.9374061,1.614600657
130.8664192,3.214956507,346.6652578,1.897264262
130.2684806,3.144329898,357.6300001,1.79360679
130.9536272,1.700890652,370.1609759,1.757346163
138.0933808,1.946207964,373.742489,1.692728118
134.6835001,2.92029485,338.2248483,1.912161688
132.0576398,1.256719638,391.5200082,1.68396485
132.2823122,2.075699643,390.9492295,1.68378756
132.637048,1.141817746,390.5033494,1.682434655
130.0217178,3.674546011,359.1921699,1.84931731
132.8341649,3.144329898,392.9483394,1.695237483
135.4170708,1.953072891,378.1189989,1.694874462
134.1926562,3.340020617,392.2214572,1.613266795
141.6391914,0.891416531,371.8841971,1.701717593
134.6637814,0.815938531,329.8029929,1.916706372
131.7846581,0.187553123,388.487365,1.671734789
130.4091225,1.819982972,402.6708066,1.578552452
139.0374919,3.547770296,395.1340779,1.623713831
130.4008575,1.892610829,394.7133774,1.59414251
134.0104183,1.808676927,348.8991055,1.849282983
132.9307476,2.195234999,396.4597403,1.619079058
130.2022324,1.66225976,347.54394,1.896524122
133.6149224,3.698799182,371.3267689,1.730656465
130.213844,0.943187401,345.4336337,1.897851867
132.5304272,3.721702445,351.1294303,1.847514411
134.1783916,0.68302543,394.546382,1.613180233
132.5017633,3.265815183,340.1319706,1.907456268
130.2779706,3.106861548,359.2615547,1.793281995
132.3491907,3.919808424,348.7474231,1.89330655
130.1126699,1.96275749,359.3638433,1.793462197
132.5835284,0.84061266,375.5602547,1.7300621
134.0804845,3.048218991,377.7822982,1.735705274
130.4938194,3.303167386,394.3990452,1.670202606
134.6637814,1.2966705,380.57542,1.694248878
132.2790838,2.075699643,367.2142697,1.757508916
131.3030916,1.356389506,402.3439343,1.604694846
132.5960785,2.541732857,357.2008067,1.844055877
130.9233183,2.169362841,348.7465568,1.893881808
130.6454068,3.832864743,357.291986,1.847846157
131.1066072,1.487848305,389.9510752,1.672020737
130.2097064,3.197945804,354.7991646,1.894039959
134.1972661,1.497198821,382.987733,1.693575041
138.2935601,1.098432728,391.5320144,1.620240871
130.6951199,1.33411419,390.1030257,1.672181421
130.2633007,1.164512999,338.9444977,1.933880843
130.9783081,1.563685751,379.6803342,1.735840941
136.8049164,0.644015118,383.7140627,1.689321442
131.5847944,3.248942344,366.7315239,1.757854149
130.1738707,1.807865569,389.4721846,1.673313511
132.1616826,1.983506182,339.72073,1.902934865
130.2253698,1.082849544,390.4231262,1.673222966
130.817183,1.073328492,390.7819869,1.672127299
130.1201159,1.130795569,346.997272,1.897479631
132.0151437,1.076052635,356.8989662,1.843900507
134.5072179,3.833962966,369.6337657,1.727022143
130.9373664,2.530676187,370.5125589,1.757194114
134.8561613,1.396379276,391.2608803,1.61289229
134.1542193,0.415876024,392.4441817,1.613281797
